State,Commodity,Price
madhya pradesh,wheat,2605.0
madhya pradesh,mustard,6600.0
madhya pradesh,wheat,2180.0
madhya pradesh,wheat,2201.0
gujarat,banana,2150.0
gujarat,cabbage,1750.0
gujarat,bitter gourd,3250.0
gujarat,green chilli,5000.0
gujarat,bitter gourd,2500.0
gujarat,lemon,7000.0
gujarat,cauliflower,800.0
gujarat,tomato,750.0
gujarat,sweet line,3250.0
karnataka,gram,5200.0
west bengal,potato,1100.0
tamil nadu,banana,4500.0
tamil nadu,papaya,3600.0
tamil nadu,tomato,1350.0
tamil nadu,snakeguard,2750.0
tamil nadu,raddish,1750.0
tamil nadu,drumstick,4500.0
tamil nadu,lemon,7250.0
tamil nadu,onion,4500.0
tamil nadu,mint,3600.0
tamil nadu,pumpkin,2400.0
tamil nadu,onion,3600.0
uttarakhand,peas,2200.0
telangana,rice,2389.0
telangana,rice,2369.0
rajasthan,tomato,1500.0
rajasthan,onion,1500.0
odisha,cucumber,3500.0
punjab,cauliflower,986.0
tamil nadu,banana,6750.0
tamil nadu,pineapple,6500.0
tamil nadu,cauliflower,3100.0
tamil nadu,sapota,3750.0
tamil nadu,raddish,2250.0
tamil nadu,maize,3750.0
haryana,cauliflower,1200.0
haryana,brinjal,1400.0
haryana,raddish,1000.0
haryana,spinach,800.0
kerala,cucumber,6000.0
uttar pradesh,lemon,7200.0
uttar pradesh,onion,1600.0
haryana,brinjal,1900.0
haryana,bitter gourd,4800.0
haryana,cauliflower,900.0
haryana,sapota,4800.0
haryana,cucumber,1300.0
haryana,bottle gourd,1850.0
haryana,bottle gourd,1500.0
haryana,pumpkin,1500.0
haryana,potato,550.0
tamil nadu,potato,4000.0
tamil nadu,green peas,6750.0
tamil nadu,tomato,2000.0
tamil nadu,bitter gourd,4600.0
tamil nadu,beans,8000.0
kerala,cauliflower,5600.0
kerala,pumpkin,2600.0
kerala,beetroot,3400.0
kerala,bottle gourd,2500.0
kerala,lemon,7600.0
kerala,potato,3000.0
kerala,green chilli,5000.0
kerala,coconut,6000.0
kerala,cucumber,4500.0
kerala,banana,2200.0
haryana,tomato,2050.0
punjab,green chilli,4000.0
west bengal,banana,2100.0
west bengal,rice,4900.0
west bengal,potato,760.0
tamil nadu,banana,2200.0
tamil nadu,cauliflower,1900.0
tamil nadu,papaya,2500.0
tamil nadu,sweet line,5250.0
tamil nadu,cucumber,4750.0
tamil nadu,guava,5250.0
tamil nadu,muskmelon,1900.0
tamil nadu,onion,3250.0
tamil nadu,potato,3800.0
tamil nadu,cauliflower,3750.0
tamil nadu,coconut,4750.0
tamil nadu,beetroot,4650.0
tamil nadu,mint,3650.0
tamil nadu,onion,2600.0
tamil nadu,brinjal,3300.0
tamil nadu,bitter gourd,3750.0
tamil nadu,banana,3250.0
tamil nadu,ginger,6750.0
tamil nadu,lemon,7750.0
tamil nadu,turnip,5200.0
haryana,onion,1000.0
haryana,capsicum,5000.0
haryana,cauliflower,600.0
odisha,cucumber,3900.0
odisha,potato,1100.0
odisha,banana,2700.0
tamil nadu,beetroot,4750.0
tamil nadu,cucumber,7500.0
tamil nadu,cauliflower,3000.0
tamil nadu,bitter gourd,3250.0
tamil nadu,coconut,6000.0
tamil nadu,sweet potato,3750.0
tamil nadu,cabbage,1800.0
tamil nadu,ridge gourd,3250.0
tamil nadu,raddish,1800.0
tamil nadu,onion,2250.0
tamil nadu,ginger,7700.0
tamil nadu,coconut,5600.0
tamil nadu,beetroot,3700.0
tamil nadu,raddish,2250.0
tamil nadu,raddish,2800.0
tamil nadu,onion,3800.0
tamil nadu,orange,8000.0
tamil nadu,brinjal,2500.0
tamil nadu,green peas,6250.0
tamil nadu,bottle gourd,2000.0
tamil nadu,sweet potato,2300.0
tamil nadu,beetroot,4200.0
tamil nadu,drumstick,2750.0
tamil nadu,turnip,3600.0
tamil nadu,onion,2000.0
tamil nadu,cauliflower,3200.0
tamil nadu,sapota,3750.0
tamil nadu,tomato,2000.0
tamil nadu,pumpkin,1900.0
tamil nadu,banana,3250.0
tamil nadu,carrot,4500.0
tamil nadu,ridge gourd,4650.0
tamil nadu,mango,6750.0
tamil nadu,guava,5750.0
tamil nadu,onion,3000.0
tamil nadu,mint,3750.0
tamil nadu,banana,7500.0
tamil nadu,sapota,3750.0
tamil nadu,tomato,1850.0
tamil nadu,cabbage,2250.0
tamil nadu,snakeguard,3250.0
tamil nadu,beetroot,3500.0
tamil nadu,ridge gourd,4750.0
tamil nadu,drumstick,2750.0
uttar pradesh,rice,2372.0
tamil nadu,potato,2600.0
tamil nadu,water melon,2200.0
tamil nadu,tomato,1800.0
tamil nadu,bitter gourd,3250.0
tamil nadu,groundnut,7500.0
tamil nadu,green chilli,3750.0
tamil nadu,guava,5500.0
tamil nadu,onion,2750.0
uttar pradesh,rice,2550.0
chandigarh,lemon,8000.0
chandigarh,tomato,1200.0
chandigarh,potato,200.0
chandigarh,cauliflower,1500.0
chandigarh,pumpkin,1300.0
tamil nadu,papaya,3250.0
tamil nadu,water melon,1750.0
tamil nadu,beans,7750.0
tamil nadu,cucumber,7750.0
tamil nadu,mango,6750.0
tamil nadu,guava,5750.0
tamil nadu,ridge gourd,4250.0
tamil nadu,papaya,4000.0
tamil nadu,bitter gourd,4500.0
tamil nadu,beans,5000.0
tamil nadu,coconut,5500.0
tamil nadu,raddish,2500.0
tamil nadu,guava,4500.0
tamil nadu,brinjal,3000.0
tamil nadu,green chilli,3500.0
tamil nadu,beans,6000.0
tamil nadu,cabbage,2500.0
tamil nadu,onion,2250.0
tamil nadu,coriander leaves,4000.0
tamil nadu,pumpkin,2000.0
tamil nadu,green chilli,4000.0
tamil nadu,coconut,6500.0
tamil nadu,snakeguard,3000.0
tamil nadu,raddish,2500.0
tamil nadu,mango,5500.0
tamil nadu,banana,3900.0
tamil nadu,bitter gourd,2450.0
tamil nadu,snakeguard,1450.0
tamil nadu,raddish,950.0
tamil nadu,onion,3300.0
tamil nadu,mint,6850.0
tamil nadu,brinjal,2450.0
tamil nadu,green peas,5850.0
tamil nadu,bitter gourd,3700.0
tamil nadu,banana,2450.0
tamil nadu,cabbage,2900.0
tamil nadu,raddish,1900.0
tamil nadu,guava,4850.0
tamil nadu,papaya,2800.0
tamil nadu,groundnut,6750.0
tamil nadu,pumpkin,1350.0
tamil nadu,green chilli,4350.0
tamil nadu,mint,5750.0
tamil nadu,maize,2900.0
tamil nadu,potato,2650.0
tamil nadu,coriander leaves,7500.0
tamil nadu,groundnut,6800.0
tamil nadu,bottle gourd,1500.0
tamil nadu,green chilli,4000.0
tamil nadu,sweet potato,2000.0
tamil nadu,ridge gourd,3400.0
tamil nadu,drumstick,3500.0
tamil nadu,mango,6500.0
tamil nadu,mint,6500.0
tamil nadu,coriander leaves,3300.0
tamil nadu,bottle gourd,1750.0
tamil nadu,ginger,8500.0
tamil nadu,snakeguard,3500.0
tamil nadu,bottle gourd,1750.0
tamil nadu,banana,2800.0
tamil nadu,beans,7500.0
tamil nadu,ginger,8500.0
tamil nadu,drumstick,4500.0
tamil nadu,banana,2200.0
tamil nadu,raddish,2100.0
tamil nadu,banana,3250.0
tamil nadu,brinjal,3500.0
tamil nadu,coriander leaves,4350.0
tamil nadu,green chilli,3700.0
tamil nadu,ginger,7350.0
tamil nadu,snakeguard,3350.0
tamil nadu,beetroot,4350.0
tamil nadu,onion,2600.0
tamil nadu,coriander leaves,4250.0
tamil nadu,papaya,2200.0
tamil nadu,tomato,1400.0
tamil nadu,cabbage,1100.0
tamil nadu,raddish,2300.0
tamil nadu,drumstick,2250.0
tamil nadu,guava,5250.0
tamil nadu,onion,2150.0
tamil nadu,brinjal,2150.0
tamil nadu,bottle gourd,1750.0
tamil nadu,green chilli,2750.0
tamil nadu,ginger,7000.0
tamil nadu,snakeguard,2500.0
tamil nadu,muskmelon,2750.0
tamil nadu,onion,3500.0
tamil nadu,mint,3000.0
tamil nadu,cauliflower,2750.0
tamil nadu,brinjal,3750.0
tamil nadu,beans,4250.0
tamil nadu,carrot,3750.0
tamil nadu,snakeguard,2750.0
tamil nadu,beetroot,3250.0
tamil nadu,drumstick,6750.0
tamil nadu,onion,4750.0
tamil nadu,papaya,3000.0
tamil nadu,pumpkin,1750.0
tamil nadu,raddish,2750.0
tamil nadu,lemon,6000.0
tamil nadu,papaya,2750.0
tamil nadu,bitter gourd,3300.0
tamil nadu,bottle gourd,1250.0
tamil nadu,pumpkin,1800.0
tamil nadu,green chilli,3750.0
tamil nadu,beans,6750.0
tamil nadu,ginger,7750.0
tamil nadu,cabbage,1400.0
tamil nadu,banana,4600.0
tamil nadu,brinjal,1750.0
tamil nadu,tomato,1700.0
tamil nadu,pumpkin,1750.0
tamil nadu,banana,3700.0
tamil nadu,coconut,5150.0
tamil nadu,cabbage,2700.0
tamil nadu,drumstick,2700.0
tamil nadu,coriander leaves,4750.0
tamil nadu,pumpkin,1750.0
tamil nadu,snakeguard,2750.0
tamil nadu,drumstick,2750.0
tamil nadu,mint,3750.0
tamil nadu,banana,5500.0
tamil nadu,bitter gourd,3250.0
tamil nadu,bottle gourd,750.0
tamil nadu,ridge gourd,3250.0
tamil nadu,raddish,1750.0
tamil nadu,cauliflower,2250.0
tamil nadu,bitter gourd,3250.0
tamil nadu,groundnut,7500.0
tamil nadu,green chilli,5500.0
tamil nadu,beetroot,2250.0
tamil nadu,drumstick,3250.0
tamil nadu,onion,3500.0
tamil nadu,banana,7250.0
tamil nadu,groundnut,6250.0
tamil nadu,green chilli,4750.0
tamil nadu,banana,2800.0
tamil nadu,beetroot,2750.0
tamil nadu,banana,7000.0
tamil nadu,onion,2250.0
tamil nadu,brinjal,2250.0
tamil nadu,tomato,1750.0
tamil nadu,bitter gourd,2750.0
tamil nadu,beans,5750.0
tamil nadu,sweet potato,3500.0
tamil nadu,drumstick,2750.0
tamil nadu,cauliflower,2250.0
tamil nadu,sweet potato,4250.0
tamil nadu,cucumber,2500.0
tamil nadu,ridge gourd,3500.0
tamil nadu,brinjal,3500.0
tamil nadu,green peas,5500.0
tamil nadu,ginger,8500.0
tamil nadu,beetroot,3300.0
tamil nadu,mango,5250.0
tamil nadu,turnip,3300.0
tamil nadu,cauliflower,2250.0
tamil nadu,green peas,5500.0
tamil nadu,sapota,4500.0
tamil nadu,papaya,3800.0
tamil nadu,bitter gourd,3500.0
tamil nadu,green chilli,3400.0
tamil nadu,banana,2200.0
tamil nadu,ginger,8500.0
tamil nadu,carrot,3300.0
tamil nadu,snakeguard,3200.0
tamil nadu,beetroot,3300.0
tamil nadu,onion,3900.0
tamil nadu,tomato,1900.0
tamil nadu,bottle gourd,2600.0
tamil nadu,pumpkin,1650.0
tamil nadu,beans,5500.0
tamil nadu,coconut,5600.0
tamil nadu,snakeguard,3300.0
tamil nadu,raddish,2250.0
tamil nadu,capsicum,5500.0
tamil nadu,drumstick,4500.0
tamil nadu,onion,3900.0
tamil nadu,coriander leaves,4250.0
tamil nadu,bottle gourd,2700.0
tamil nadu,mint,2750.0
tamil nadu,tomato,1900.0
tamil nadu,ridge gourd,4350.0
tamil nadu,banana,3500.0
tamil nadu,onion,2900.0
tamil nadu,brinjal,3250.0
tamil nadu,green chilli,3300.0
tamil nadu,coconut,5600.0
tamil nadu,drumstick,4500.0
tamil nadu,mango,3750.0
tamil nadu,lime,2750.0
tamil nadu,mint,2750.0
tamil nadu,banana,3300.0
tamil nadu,potato,2750.0
tamil nadu,cauliflower,2250.0
tamil nadu,coriander leaves,4250.0
tamil nadu,green peas,5500.0
tamil nadu,carrot,3300.0
tamil nadu,cabbage,1800.0
tamil nadu,onion,3750.0
tamil nadu,mint,2250.0
tamil nadu,papaya,3400.0
tamil nadu,cabbage,3400.0
tamil nadu,snakeguard,3500.0
tamil nadu,beetroot,4250.0
tamil nadu,capsicum,5000.0
tamil nadu,lemon,8500.0
tamil nadu,banana,4500.0
tamil nadu,cauliflower,5000.0
tamil nadu,coriander leaves,3800.0
tamil nadu,tomato,2100.0
tamil nadu,carrot,5750.0
tamil nadu,cabbage,2750.0
tamil nadu,lime,3750.0
tamil nadu,mint,4250.0
tamil nadu,banana,2750.0
tamil nadu,pineapple,4750.0
tamil nadu,sweet line,3250.0
tamil nadu,bottle gourd,1000.0
tamil nadu,pumpkin,1350.0
tamil nadu,coconut,4750.0
tamil nadu,capsicum,5500.0
tamil nadu,lemon,7250.0
tamil nadu,coriander leaves,5800.0
tamil nadu,cabbage,1900.0
tamil nadu,beetroot,4000.0
tamil nadu,ridge gourd,5400.0
tamil nadu,mint,3800.0
tamil nadu,maize,2250.0
tamil nadu,brinjal,5250.0
tamil nadu,tomato,1600.0
tamil nadu,bitter gourd,5250.0
tamil nadu,coconut,4750.0
tamil nadu,raddish,2250.0
tamil nadu,tomato,1500.0
tamil nadu,pumpkin,1500.0
tamil nadu,beans,8200.0
tamil nadu,coconut,4500.0
tamil nadu,sweet potato,4600.0
tamil nadu,carrot,5700.0
tamil nadu,drumstick,2600.0
tamil nadu,onion,2650.0
tamil nadu,coriander leaves,7500.0
tamil nadu,sweet line,6750.0
tamil nadu,bitter gourd,3250.0
tamil nadu,cabbage,1350.0
tamil nadu,snakeguard,2650.0
tamil nadu,drumstick,2750.0
tamil nadu,onion,3200.0
tamil nadu,brinjal,2400.0
tamil nadu,pumpkin,1600.0
tamil nadu,carrot,4600.0
tamil nadu,cabbage,2200.0
tamil nadu,drumstick,2800.0
tamil nadu,onion,3000.0
tamil nadu,brinjal,4500.0
tamil nadu,coriander leaves,5500.0
tamil nadu,papaya,3500.0
tamil nadu,green chilli,2750.0
tamil nadu,sweet potato,4250.0
tamil nadu,guava,7500.0
tamil nadu,onion,2750.0
tamil nadu,papaya,2750.0
tamil nadu,bitter gourd,3250.0
tamil nadu,green chilli,3250.0
tamil nadu,onion,3750.0
tamil nadu,raddish,2250.0
tamil nadu,onion,3750.0
tamil nadu,brinjal,4600.0
tamil nadu,snakeguard,2300.0
tamil nadu,mango,3650.0
tamil nadu,guava,7350.0
tamil nadu,onion,4250.0
tamil nadu,onion,2650.0
tamil nadu,bottle gourd,1650.0
tamil nadu,drumstick,4900.0
tamil nadu,onion,3250.0
tamil nadu,onion,2750.0
tamil nadu,coriander leaves,5650.0
tamil nadu,tomato,2250.0
tamil nadu,beans,6250.0
tamil nadu,raddish,2750.0
tamil nadu,orange,7500.0
tamil nadu,banana,4750.0
tamil nadu,groundnut,6500.0
tamil nadu,pumpkin,1900.0
tamil nadu,carrot,5750.0
tamil nadu,cabbage,3200.0
tamil nadu,snakeguard,2700.0
tamil nadu,raddish,2200.0
tamil nadu,mint,2900.0
tamil nadu,maize,3250.0
tamil nadu,coriander leaves,3750.0
tamil nadu,papaya,3250.0
tamil nadu,sweet line,3250.0
tamil nadu,tomato,1450.0
tamil nadu,green chilli,4000.0
tamil nadu,ridge gourd,4000.0
tamil nadu,mint,2750.0
tamil nadu,cauliflower,2800.0
tamil nadu,papaya,2750.0
tamil nadu,groundnut,5750.0
tamil nadu,pumpkin,1800.0
tamil nadu,banana,1750.0
tamil nadu,cabbage,2250.0
tamil nadu,cucumber,4750.0
tamil nadu,guava,5500.0
tamil nadu,beans,8000.0
tamil nadu,onion,2750.0
tamil nadu,potato,4100.0
tamil nadu,cauliflower,2750.0
tamil nadu,banana,2750.0
tamil nadu,coconut,6000.0
tamil nadu,sweet potato,3750.0
tamil nadu,snakeguard,2800.0
tamil nadu,cucumber,5500.0
tamil nadu,drumstick,4000.0
tamil nadu,onion,3200.0
tamil nadu,potato,2900.0
tamil nadu,coriander leaves,1700.0
tamil nadu,pumpkin,1900.0
tamil nadu,green chilli,3700.0
tamil nadu,cucumber,7000.0
tamil nadu,raddish,2200.0
tamil nadu,mango,6800.0
tamil nadu,lemon,6800.0
tamil nadu,sapota,3750.0
tamil nadu,bottle gourd,1900.0
tamil nadu,pumpkin,1900.0
tamil nadu,lemon,5500.0
tamil nadu,brinjal,2250.0
tamil nadu,tomato,1400.0
tamil nadu,green chilli,4200.0
tamil nadu,ginger,7750.0
tamil nadu,ridge gourd,3800.0
tamil nadu,tomato,1600.0
tamil nadu,banana,2250.0
tamil nadu,beans,7000.0
tamil nadu,ginger,8000.0
tamil nadu,cabbage,2000.0
tamil nadu,drumstick,4000.0
tamil nadu,guava,4500.0
tamil nadu,potato,3200.0
tamil nadu,brinjal,3400.0
tamil nadu,pumpkin,1900.0
tamil nadu,snakeguard,3400.0
tamil nadu,onion,4100.0
tamil nadu,cauliflower,2400.0
tamil nadu,bottle gourd,2900.0
tamil nadu,green chilli,3750.0
tamil nadu,beans,5800.0
tamil nadu,carrot,3500.0
tamil nadu,banana,3800.0
tamil nadu,bottle gourd,2850.0
tamil nadu,drumstick,4750.0
tamil nadu,mango,4500.0
tamil nadu,green chilli,3750.0
tamil nadu,beans,5950.0
tamil nadu,carrot,3750.0
tamil nadu,beetroot,3750.0
tamil nadu,ridge gourd,3250.0
tamil nadu,guava,7950.0
tamil nadu,coriander leaves,4750.0
tamil nadu,beans,6000.0
tamil nadu,coconut,5500.0
tamil nadu,snakeguard,3100.0
tamil nadu,guava,7750.0
tamil nadu,coriander leaves,3500.0
tamil nadu,water melon,2000.0
tamil nadu,tomato,1800.0
tamil nadu,bottle gourd,1600.0
tamil nadu,pumpkin,2000.0
tamil nadu,green chilli,3800.0
tamil nadu,beans,7000.0
tamil nadu,ridge gourd,3600.0
tamil nadu,lime,4000.0
tamil nadu,cauliflower,4400.0
tamil nadu,tomato,2200.0
tamil nadu,pumpkin,2600.0
tamil nadu,green chilli,4400.0
tamil nadu,raddish,3000.0
tamil nadu,capsicum,6000.0
tamil nadu,drumstick,4600.0
tamil nadu,mint,3200.0
tamil nadu,potato,2400.0
tamil nadu,beans,7000.0
tamil nadu,coconut,6000.0
tamil nadu,snakeguard,2700.0
tamil nadu,banana,5500.0
tamil nadu,pineapple,8000.0
tamil nadu,coriander leaves,3000.0
tamil nadu,sweet line,7000.0
tamil nadu,sweet potato,2650.0
tamil nadu,snakeguard,1750.0
tamil nadu,beetroot,1900.0
tamil nadu,ridge gourd,2900.0
tamil nadu,green peas,5000.0
tamil nadu,carrot,3500.0
tamil nadu,beetroot,2000.0
tamil nadu,cauliflower,2000.0
tamil nadu,brinjal,1800.0
tamil nadu,tomato,1700.0
tamil nadu,bitter gourd,2600.0
tamil nadu,green chilli,4100.0
tamil nadu,raddish,1600.0
tamil nadu,drumstick,3200.0
tamil nadu,onion,3200.0
tamil nadu,banana,6500.0
tamil nadu,potato,2400.0
tamil nadu,papaya,3000.0
tamil nadu,tomato,1700.0
tamil nadu,bitter gourd,2500.0
tamil nadu,pumpkin,1500.0
tamil nadu,sweet potato,2800.0
tamil nadu,onion,3500.0
tamil nadu,onion,2500.0
tamil nadu,potato,2400.0
tamil nadu,tomato,1600.0
tamil nadu,carrot,3500.0
tamil nadu,cabbage,1500.0
tamil nadu,sweet line,6500.0
tamil nadu,bottle gourd,900.0
tamil nadu,banana,2750.0
tamil nadu,cabbage,1500.0
tamil nadu,mint,4400.0
tamil nadu,green chilli,3000.0
tamil nadu,brinjal,2250.0
tamil nadu,coriander leaves,3750.0
tamil nadu,sapota,5500.0
tamil nadu,tomato,2700.0
tamil nadu,banana,2900.0
tamil nadu,beans,6300.0
tamil nadu,ginger,6750.0
tamil nadu,coconut,5450.0
tamil nadu,beetroot,2250.0
tamil nadu,guava,7000.0
tamil nadu,coriander leaves,3750.0
tamil nadu,green peas,6250.0
tamil nadu,pumpkin,1200.0
tamil nadu,green chilli,3250.0
tamil nadu,banana,4000.0
tamil nadu,onion,4000.0
tamil nadu,green chilli,4000.0
tamil nadu,onion,2500.0
tamil nadu,bottle gourd,4000.0
tamil nadu,banana,4000.0
tamil nadu,cucumber,4000.0
tamil nadu,onion,2500.0
tamil nadu,snakeguard,4000.0
tamil nadu,papaya,3500.0
tamil nadu,coconut,5000.0
tamil nadu,drumstick,5000.0
tamil nadu,banana,4000.0
tamil nadu,coconut,4000.0
tamil nadu,ridge gourd,4400.0
tamil nadu,onion,4400.0
tamil nadu,bitter gourd,4000.0
tamil nadu,banana,4000.0
tamil nadu,mango,5400.0
tamil nadu,tomato,2000.0
tamil nadu,banana,4000.0
tamil nadu,brinjal,2400.0
tamil nadu,tomato,1800.0
tamil nadu,beans,6400.0
tamil nadu,mango,4700.0
tamil nadu,banana,3250.0
tamil nadu,coriander leaves,4250.0
tamil nadu,sapota,5250.0
tamil nadu,coconut,7750.0
tamil nadu,capsicum,5250.0
tamil nadu,drumstick,4750.0
tamil nadu,banana,4500.0
tamil nadu,water melon,1750.0
tamil nadu,coconut,4500.0
tamil nadu,cucumber,3750.0
tamil nadu,ridge gourd,3750.0
tamil nadu,capsicum,5500.0
tamil nadu,mango,6500.0
tamil nadu,mint,2750.0
tamil nadu,maize,2750.0
tamil nadu,papaya,2750.0
tamil nadu,bottle gourd,1800.0
tamil nadu,ginger,7700.0
tamil nadu,coconut,4600.0
tamil nadu,cabbage,2200.0
tamil nadu,cucumber,1800.0
tamil nadu,ridge gourd,3300.0
tamil nadu,drumstick,4600.0
tamil nadu,maize,1800.0
tamil nadu,banana,4500.0
tamil nadu,beans,3850.0
tamil nadu,ridge gourd,2750.0
tamil nadu,guava,4500.0
tamil nadu,lemon,7500.0
tamil nadu,onion,4500.0
tamil nadu,banana,4600.0
tamil nadu,mango,5500.0
tamil nadu,mint,3650.0
tamil nadu,banana,4500.0
tamil nadu,onion,2250.0
tamil nadu,brinjal,2250.0
tamil nadu,coriander leaves,4500.0
tamil nadu,tomato,900.0
tamil nadu,snakeguard,2750.0
tamil nadu,ridge gourd,2750.0
tamil nadu,papaya,3750.0
tamil nadu,tomato,1500.0
tamil nadu,cucumber,3750.0
tamil nadu,mango,6600.0
tamil nadu,lime,4500.0
tamil nadu,guava,5500.0
tamil nadu,onion,3300.0
tamil nadu,onion,2750.0
tamil nadu,green peas,7000.0
tamil nadu,sapota,5500.0
tamil nadu,papaya,4000.0
tamil nadu,groundnut,7000.0
tamil nadu,carrot,4600.0
tamil nadu,cucumber,4600.0
tamil nadu,raddish,2600.0
tamil nadu,mango,5600.0
tamil nadu,banana,4500.0
tamil nadu,grapes,8000.0
tamil nadu,onion,2750.0
tamil nadu,bottle gourd,1750.0
tamil nadu,banana,3000.0
tamil nadu,guava,8000.0
tamil nadu,banana,4500.0
tamil nadu,papaya,3750.0
tamil nadu,bottle gourd,1750.0
tamil nadu,carrot,4250.0
tamil nadu,lime,4000.0
tamil nadu,maize,2750.0
tamil nadu,banana,5000.0
tamil nadu,pumpkin,1600.0
tamil nadu,carrot,4800.0
tamil nadu,banana,4500.0
tamil nadu,brinjal,4000.0
tamil nadu,papaya,4000.0
tamil nadu,bitter gourd,3600.0
tamil nadu,bottle gourd,1800.0
tamil nadu,green chilli,3400.0
tamil nadu,beans,7000.0
tamil nadu,coconut,6500.0
tamil nadu,beetroot,2600.0
tamil nadu,cucumber,4000.0
tamil nadu,ridge gourd,3600.0
tamil nadu,onion,4000.0
tamil nadu,coconut,6500.0
tamil nadu,cabbage,2200.0
tamil nadu,snakeguard,3000.0
tamil nadu,mango,5000.0
tamil nadu,guava,6000.0
tamil nadu,beans,6600.0
tamil nadu,snakeguard,3600.0
tamil nadu,cucumber,3000.0
tamil nadu,mango,6600.0
tamil nadu,guava,3000.0
tamil nadu,mint,4000.0
tamil nadu,green peas,7000.0
tamil nadu,sapota,3500.0
tamil nadu,carrot,2200.0
tamil nadu,cabbage,1800.0
tamil nadu,snakeguard,2400.0
tamil nadu,guava,4500.0
tamil nadu,tomato,1500.0
tamil nadu,beans,5000.0
tamil nadu,ginger,7000.0
tamil nadu,coconut,6000.0
tamil nadu,ridge gourd,6000.0
tamil nadu,raddish,2500.0
tamil nadu,drumstick,4000.0
tamil nadu,mango,4000.0
tamil nadu,muskmelon,5000.0
tamil nadu,mint,4000.0
tamil nadu,sapota,6000.0
tamil nadu,beetroot,3000.0
tamil nadu,raddish,2500.0
tamil nadu,guava,6000.0
tamil nadu,onion,5000.0
tamil nadu,mint,4000.0
tamil nadu,cauliflower,3750.0
tamil nadu,sapota,3750.0
tamil nadu,tomato,1900.0
tamil nadu,banana,3250.0
tamil nadu,ridge gourd,5750.0
tamil nadu,mango,7750.0
tamil nadu,onion,3250.0
tamil nadu,mint,3250.0
tamil nadu,papaya,3250.0
tamil nadu,beans,7750.0
tamil nadu,ginger,7000.0
tamil nadu,carrot,3250.0
tamil nadu,ridge gourd,5500.0
tamil nadu,mint,3500.0
tamil nadu,brinjal,3900.0
tamil nadu,onion,2350.0
tamil nadu,cauliflower,3850.0
tamil nadu,papaya,2350.0
tamil nadu,bottle gourd,850.0
tamil nadu,green chilli,3850.0
tamil nadu,banana,3750.0
tamil nadu,onion,4850.0
tamil nadu,brinjal,3750.0
tamil nadu,coriander leaves,4750.0
tamil nadu,sapota,3750.0
tamil nadu,banana,2750.0
tamil nadu,carrot,3750.0
tamil nadu,cabbage,1800.0
tamil nadu,snakeguard,3750.0
tamil nadu,onion,3250.0
tamil nadu,onion,2250.0
tamil nadu,banana,3250.0
tamil nadu,beans,7750.0
tamil nadu,sapota,3300.0
tamil nadu,ridge gourd,5500.0
tamil nadu,mint,3600.0
tamil nadu,cauliflower,3750.0
tamil nadu,pumpkin,1350.0
tamil nadu,snakeguard,2750.0
tamil nadu,cucumber,1900.0
tamil nadu,mango,5750.0
tamil nadu,banana,7500.0
tamil nadu,potato,2750.0
tamil nadu,cauliflower,1900.0
tamil nadu,water melon,1750.0
tamil nadu,green chilli,4500.0
tamil nadu,ginger,6500.0
tamil nadu,sweet potato,4500.0
tamil nadu,beetroot,3750.0
tamil nadu,capsicum,5500.0
tamil nadu,drumstick,5500.0
tamil nadu,mango,6000.0
tamil nadu,coriander leaves,5500.0
tamil nadu,banana,4500.0
tamil nadu,onion,2250.0
tamil nadu,papaya,4000.0
tamil nadu,banana,3000.0
tamil nadu,ginger,6500.0
tamil nadu,coconut,5000.0
tamil nadu,brinjal,2750.0
tamil nadu,snakeguard,3000.0
tamil nadu,beetroot,3000.0
tamil nadu,raddish,2500.0
tamil nadu,mint,2250.0
tamil nadu,green chilli,4500.0
tamil nadu,onion,2500.0
tamil nadu,potato,2750.0
tamil nadu,papaya,3750.0
tamil nadu,ginger,6500.0
tamil nadu,raddish,3000.0
tamil nadu,mango,7000.0
tamil nadu,guava,5500.0
tamil nadu,banana,3750.0
tamil nadu,coriander leaves,5500.0
tamil nadu,cucumber,3750.0
tamil nadu,beans,4500.0
tamil nadu,sapota,4500.0
tamil nadu,green chilli,5500.0
tamil nadu,sweet potato,3500.0
tamil nadu,carrot,2400.0
tamil nadu,cabbage,1500.0
tamil nadu,raddish,2250.0
tamil nadu,capsicum,5000.0
tamil nadu,muskmelon,4000.0
tamil nadu,mint,2000.0
tamil nadu,maize,3000.0
tamil nadu,banana,5500.0
tamil nadu,bitter gourd,4000.0
tamil nadu,sweet potato,4000.0
tamil nadu,carrot,2400.0
tamil nadu,raddish,2000.0
tamil nadu,capsicum,5000.0
tamil nadu,muskmelon,4000.0
tamil nadu,brinjal,2250.0
tamil nadu,sapota,3750.0
tamil nadu,pumpkin,1750.0
tamil nadu,beetroot,2750.0
tamil nadu,raddish,2750.0
tamil nadu,cabbage,1750.0
tamil nadu,cucumber,2750.0
tamil nadu,guava,4500.0
tamil nadu,onion,2750.0
tamil nadu,banana,3750.0
tamil nadu,sapota,3750.0
tamil nadu,banana,2750.0
tamil nadu,coconut,4750.0
tamil nadu,banana,5500.0
tamil nadu,cauliflower,2750.0
tamil nadu,sapota,3750.0
tamil nadu,bitter gourd,4750.0
tamil nadu,banana,2750.0
tamil nadu,raddish,2400.0
tamil nadu,bottle gourd,1600.0
tamil nadu,onion,3250.0
tamil nadu,banana,2750.0
